Entrez_IDs,Gene_Symbol,d0,d7,d12,d19,d26,d33,d49,d63,d77,Cluster,Radius,Angle,Autism,Holoprosencephaly,Microcephaly,Lissencephaly,Alzheimers,Tauopathy
400073,C12orf76,-2.2859596794,0.3142508392,-0.7813384209,0.6874755822,0.629358295,0.0483605346,0.296530299,1.0509676538,0.0403548966,4,2.5070375455,1.9709257844,no,no,no,no,no,no
4001,LMNB1,1.221438022,1.1583819619,1.4212798035,-0.206769783,-0.2368704135,-0.5929501915,-0.6133951392,-1.0214601496,-1.1296541106,2,2.7129810627,4.3086705399,no,no,no,no,no,no
400120,SERTM1,-0.98475077,-1.0721451167,-0.5840798876,0.3634393922,0.0411647311,-0.5291969214,-0.3694782208,1.3738535832,1.7611932098,6,2.4385037363,1.0507560023,no,no,no,no,no,no
400242,FLJ45244,-1.6279279652,-0.4941810602,-0.2555385381,1.4986550644,1.4571371677,0.3513873667,0.103122005,-0.5600622193,-0.472591821,3,1.982419109,2.4572173284,no,no,no,no,no,no
400258,C14orf180,-0.4474355296,-0.434147357,-0.4985652292,-0.481080883,-0.4813703017,-0.4489121228,-0.3367535459,0.6444455418,2.4838194273,6,2.1202464675,0.7888341428,no,no,no,no,no,no
400322,HERC2P2,0.0765944775,-0.4303338228,0.9406654059,0.2966143549,2.070086888,-0.3590272657,-0.5204353383,-1.0403810251,-1.0337836744,3,1.6108544981,3.7238815881,no,no,no,no,no,no
400360,C15orf54,2.647564222,-0.1498313541,-0.4117014608,-0.4117014608,-0.1100585858,-0.4117014608,-0.4117014608,-0.4117014608,-0.3291669782,1,2.7951475404,5.3071939886,no,no,no,no,no,no
4004,LMO1,-0.8963274902,2.3534386686,-0.2477143911,-0.7425481408,-0.4178368914,-0.4612560898,-0.4078614389,0.1314844382,0.6886213354,3,0.9076498721,2.8948848118,no,no,no,yes,no,no
400451,FAM174B,2.4582764627,0.4982796104,-0.2237953271,-0.5522149616,-0.7144417728,-0.5247528012,-0.6374241342,-0.3920475245,0.0881204483,1,2.7144307473,5.2576671906,no,no,no,no,no,no
4005,LMO2,-1.1639147732,-1.088702925,-0.8995761258,-0.1341274635,-0.02997264,-0.0889420133,0.5120288242,1.7436681066,1.14953901,5,2.7514867035,1.0973395173,no,no,no,no,no,no
400506,C16orf88,2.0806975784,1.0667354482,0.3586155108,-0.0794787713,-0.5219153106,-0.7937493681,-0.6257045676,-0.7202288192,-0.7649717004,2,2.7287149271,4.7766032509,no,no,no,no,no,no
400566,C17orf97,-1.0325330169,-0.9413018589,-0.9290332947,-0.257312989,-0.3797658513,-0.0893002538,0.7096751241,1.7765883605,1.1429837799,6,2.7227752319,1.0369315283,no,no,no,no,no,no
400569,MED11,1.609739614,1.1606287689,0.8900069885,-0.5156827337,-0.1554584401,-1.3039714636,-0.9921715994,-0.5116774341,-0.1814137005,2,2.3441291557,4.6996480443,no,no,no,no,no,no
400617,FLJ36644,-1.432170879,-0.8192208069,-0.5973403901,-0.3683514413,1.4814602186,-0.5863357045,0.3844992647,1.3019240885,0.63553565,5,2.2019326453,1.431636873,no,no,no,no,no,no
400629,TEX19,1.8222846021,0.3068553581,-1.3633087539,0.9005036393,-0.4057757827,0.5128820553,-0.0957028582,-0.6500078113,-1.0277304485,1,1.8917381202,5.1013837297,no,no,no,no,no,no
400643,LOC400643,0.5889928324,-0.7994484535,-0.6999648765,1.2407516585,0.9120203191,1.3405940382,-0.7954720294,-0.6434627114,-1.1440107774,3,0.6947651262,4.3817247015,no,no,no,no,no,no
400673,VMAC,-1.9804345573,0.3520708428,-0.7857343486,0.4255325015,0.5062425537,0.3840880911,-0.6367671526,1.5159896729,0.2190123964,4,2.1943627947,1.8479590351,no,no,no,no,no,no
400685,LOC400685,-1.4388535041,1.9812922441,0.9391169395,0.1035952644,-0.4705046979,-0.4671050795,-0.2148059289,-0.7322046697,0.2994694323,3,2.0814642812,3.0794080166,no,no,no,no,no,no
400710,FLJ26850,-1.2318319294,-1.3072062995,-0.8152569499,-0.0812376835,-0.1117305352,0.4831846442,0.3847202998,1.5837249701,1.0956334833,5,2.7626764451,1.1368928737,no,no,no,no,no,no
400713,ZNF880,-2.2338145349,-0.2812158257,0.042529792,0.8594095047,1.1336883118,-0.4463067297,0.4748998213,-0.2099188439,0.6607285043,4,2.4446940354,2.1252913043,no,no,no,no,no,no
400720,ZNF772,-1.4322002592,0.0979108397,-0.2664771525,-0.6466389382,-0.2671331948,-0.7876358645,0.2389413977,1.4625449818,1.60068819,6,2.195997224,1.2989267325,no,no,no,no,no,no
400745,SH2D5,2.5752232807,-0.0236162141,-0.2421874476,-0.2263095344,-0.225405288,0.0185556228,-0.4865268035,-0.741000399,-0.648733217,1,2.7586239373,5.1326989886,no,no,no,no,no,no
400746,C1orf130,-0.5529066326,-0.9623523232,0.042268771,-0.731914566,-0.3738734264,0.0363415095,-0.0836166268,0.1653082708,2.4607450237,6,2.0182458354,0.8843116369,no,no,no,no,no,no
400752,LOC400752,-1.3624992537,-0.4737208888,-0.6016681416,0.189245059,2.0364159834,-0.7588351221,0.7021669391,0.5014316856,-0.2325362609,4,1.652752174,1.9261910542,no,no,no,no,no,no
400757,C1orf141,-0.9169020422,-0.8522001429,-0.7668820178,0.3811436954,-0.3933595227,-0.3214205007,0.1618063651,2.2891380932,0.4186760726,5,2.2671385325,1.0596209499,no,no,no,no,no,no
400798,C1orf220,-1.3576273565,0.2036955626,-0.2284947876,1.7527292965,1.3360458926,-0.7030709582,-0.835248087,-0.0851307468,-0.0828988156,3,1.616449717,2.6047238358,no,no,no,no,no,no
400818,NBPF9,-2.2908869776,-0.8051534982,0.7045115386,0.5598065747,0.270844761,0.8333949677,0.722409736,0.0475477824,-0.0424748846,4,2.5368465527,2.1590789155,no,no,no,no,no,no
400831,C20orf202,-1.5382815668,-1.074579308,0.0700115396,-0.1195686869,-0.3919873493,0.0520461325,0.6140843163,0.4612050419,1.9270698808,6,2.4806676906,1.3343617641,no,no,no,no,no,no
4009,LMX1A,-2.1174331341,0.3196560785,1.0002101935,1.3509675289,0.338743103,-0.0751311898,0.0942288739,-0.3067717114,-0.6044697425,3,2.6066227004,2.7144383641,no,no,no,no,no,no
400950,LOC400950,0.4436074489,-0.1393193312,0.560915444,2.3258067662,-0.7029357898,-0.652501837,-0.6130625651,-0.7029357898,-0.5195743461,2,1.2036464791,4.1640132316,no,no,no,no,no,no
400954,EML6,-0.8563399216,-0.7264127568,-0.6920045709,-0.180329166,-0.2680056831,-0.5432112133,-0.1021238424,1.3866131595,1.9818139947,6,2.5125320434,0.9593387134,no,no,no,no,no,no
400960,PCBP1-AS1,-2.1141858751,0.2701555264,-0.4327664223,-0.5335787911,0.8262454202,-0.3957459262,0.6164509668,0.5568288768,1.2065962246,4,2.4219584414,1.7720932759,no,no,no,no,no,no
400961,PAIP2B,2.3672316282,0.0241128872,0.3683021563,-0.6001106665,-0.7625799404,0.1912483053,-1.0005065663,-0.5262729468,-0.061424857,1,2.6134943642,5.1743004077,no,no,no,no,no,no
4010,LMX1B,-2.0508530474,-0.3902187239,-0.1945298093,1.5349984651,0.6639182724,0.7491898291,-0.4648655069,-0.0183959383,0.1707564591,4,2.2661277863,2.2000644879,no,no,no,no,no,no
401010,LOC401010,2.6244762408,-0.2142090416,-0.5713338568,-0.0510779121,-0.5073117703,-0.0979999188,-0.4078757991,-0.3436274224,-0.4310405198,1,2.7607232204,5.3383191419,no,no,no,no,no,no
401022,LOC401022,2.6071866437,-0.497217839,-0.397393864,-0.174796696,-0.6036092252,-0.1134096767,0.0539874987,-0.3917393456,-0.4830074958,1,2.7180620539,5.3829388722,no,no,no,no,no,no
401024,FSIP2,-2.0890176395,1.3014442234,0.3009066943,0.237135356,0.4930140401,-0.9566644814,-0.3173520248,0.5676508305,0.4628830014,3,2.1137639129,2.4165659646,no,no,no,no,no,no
401027,C2orf66,-0.9327520512,-0.7784213681,0.3553210151,-0.8107018961,-0.3769702761,-0.5360856621,-0.0756149471,1.1728854224,1.982339763,6,2.1184270124,1.0465335296,no,no,no,no,no,no
401052,LOC401052,-1.1483236098,-0.8614398125,-0.9172897789,0.0220281643,0.2691589914,-0.448032072,0.6311629341,2.0683496784,0.3843855052,5,2.4031411536,1.1724240288,no,no,no,no,no,no
401089,C3orf72,2.6660998792,-0.3292663612,-0.3370562048,-0.3408004145,-0.3046670818,-0.3230269792,-0.3288549742,-0.3805974625,-0.321830401,1,2.8067375278,5.344551354,no,no,no,no,no,no
401093,LOC401093,-0.306755904,-1.0697366177,-1.0192426661,-0.6412316438,-0.5340965219,0.0145349874,0.8062941898,0.8301143093,1.9201198669,6,2.6844789065,0.7458256956,no,no,no,no,no,no
401106,FLJ34208,-0.6014531012,1.8512155667,-1.1951822603,-0.1099674801,-0.5786416627,1.0205959568,-0.4520544537,-0.7378929672,0.8033804017,3,0.5958079433,2.717947925,no,no,no,no,no,no
401115,C4orf48,-0.9386641475,-0.5244936237,-0.6115287223,-0.1265577728,0.0525456426,-0.0923591516,-0.1234574536,2.5298170148,-0.165301786,5,1.868951401,1.1728845649,no,no,no,no,no,no
401124,DTHD1,-1.126213702,-1.1177479145,-1.0513689262,0.3753407202,-0.3166093539,0.3793475669,0.2335856034,1.8095804654,0.8140855406,5,2.6206619095,1.1135057063,no,no,no,no,no,no
401127,LOC401127,2.0496801267,0.348165982,0.5438774602,-0.4259274046,0.5038919098,-0.8830946785,-0.5771477776,-1.3354101486,-0.2240354694,2,2.5223666584,4.820684763,no,no,no,no,no,no
401135,SYT14L,-0.0962756755,-0.450450195,-0.7245737174,-0.5626144417,-0.9917468825,-0.8091422459,0.4670852038,1.3933027191,1.774415235,6,2.3836787418,0.6162134186,no,no,no,no,no,no
401138,AMTN,-0.7205062926,-0.7205062926,-0.7205062926,-0.5051958981,-0.468291598,0.0889517386,-0.2876479687,1.26644411,2.0672584941,6,2.5115460421,0.8982335727,no,no,no,no,no,no
401145,FAM190A,-1.3241537028,-1.093267191,-0.0428850378,-0.63510519,-0.6004308,0.2080408558,0.8259516571,1.2374616874,1.4243877214,6,2.5738984313,1.1920024457,no,no,no,no,no,no
401152,C4orf3,-1.2016850437,-0.4087064767,0.2909402651,-0.2313440254,2.4285776186,-0.3901243043,-0.401646872,0.090299302,-0.1763104638,3,1.4211957067,2.4269502197,no,no,no,no,no,no
401190,RGS7BP,-1.1882351544,-1.2190250835,-0.9815196055,-0.6268517689,0.4187013063,0.5467038435,0.8497484022,0.8468311402,1.35364692,5,2.6873551796,1.1519408075,no,no,no,no,no,no
4012,LNPEP,-1.6817269471,-1.4411620432,0.0505686327,0.1654428504,0.0036647288,0.6886353528,0.9420300133,-0.0321486279,1.3046960403,4,2.4114817086,1.5248319688,no,no,no,no,no,no
401232,DKFZP686I15217,-1.2043994978,-0.2503444956,-0.432567101,-0.333179362,2.4017821196,-0.5606895932,0.3168894313,0.0720216465,-0.0095131479,4,1.4149418338,2.1003940758,no,no,no,no,no,no
401262,CRIP3,1.8765560512,1.5838557605,-0.0742781747,-0.4014256744,-0.4906489374,-0.5771054227,-0.6206295019,-0.6933416005,-0.6029824999,2,2.5318346414,4.7614769485,no,no,no,no,no,no
401265,KLHL31,-1.1464637965,-1.2670404871,-1.1022125596,-0.399778593,0.1035131407,1.0681550388,0.8666155682,0.7956387936,1.0815728949,5,2.6177336234,1.1587631869,no,no,no,no,no,no
401288,LINC00242,0.1946702496,0.1877878388,2.0133254215,-0.0321122692,0.9933095193,-0.7400536148,-0.864523501,-1.0422221031,-0.710181541,2,2.1320902406,3.8737673957,no,no,no,no,no,no
4013,VWA5A,-1.2122619924,-1.1591656869,-1.2989667864,-0.1209457776,0.4433495791,0.4549019838,0.5248507868,1.1560582452,1.2121796484,5,2.7457145827,1.1496591698,no,no,no,no,no,no
401320,LOC401320,-1.5729890841,1.4125587756,1.1700177399,0.2795542256,0.668829515,-0.554565312,-1.1241285643,-0.0261652335,-0.2531120623,3,2.2879175667,3.0400138097,no,no,no,no,no,no
401321,LOC401321,-2.2165348354,-0.532249823,-0.2038562895,0.1168968606,0.4556126342,0.5642904756,1.4269467788,0.4296683938,-0.040774195,4,2.5663818179,1.9221188976,no,no,no,no,no,no
401331,RASA4P,-1.6616576552,-0.3147049304,-1.0049077192,0.120999434,-0.2159189405,1.2414439485,0.1688771903,0.087450779,1.5784178935,4,2.3389656832,1.4918587673,no,no,no,no,no,no
401399,PRRT4,-0.7260698351,-0.4949254266,-0.543888126,-0.5189213223,-0.6199179546,-0.7170958538,0.3489107406,1.2552807403,2.0166270375,6,2.4031735731,0.9011841873,no,no,no,no,no,no
401409,RAB19,2.4742378309,0.5811795857,-0.0733154103,-0.292275176,-0.5297617819,-0.5359657344,-0.5713928339,-0.5030566052,-0.5496498748,1,2.7932410233,5.0634504415,no,no,no,no,no,no
401431,LOC401431,-1.2235836189,0.1865993079,-0.2335018418,1.0922595681,-1.0449359316,0.6333814229,-1.042194625,0.0068016586,1.6251740598,4,1.3526880149,1.6816907408,no,no,no,no,no,no
401463,LOC401463,-1.5670383576,-0.1327275066,-0.2436363968,-0.5286620751,-0.5918026192,0.1314673041,0.0359583428,2.0069866115,0.889454697,6,2.2991260685,1.3631629319,no,no,no,no,no,no
401466,C8orf59,1.8659821029,0.739204048,0.5036172859,-2.11932368136509E-005,-0.5045318658,0.3177374804,-0.4022696286,-1.1453221037,-1.3743961259,2,2.6982119785,4.59304981,no,no,no,no,no,no
401474,SAMD12,-0.3443080506,-0.760856573,-1.0091470183,-1.0645362805,-0.2378005494,-0.0181502581,2.018785366,0.7974891771,0.6185241869,5,2.082864517,0.8383088096,no,no,no,no,no,no
401498,TMEM215,-0.3347524181,-0.7389171701,-0.094694153,-0.6598211086,-0.9540511933,-0.6757666288,0.169970339,1.8634118287,1.4246205041,6,2.2483532059,0.7254861344,no,no,no,no,no,no
4015,LOX,-0.9312877008,-1.033088746,-1.0020295844,-0.740741302,-0.2480007224,0.8053421771,0.5103275495,1.1483734972,1.4911048318,6,2.6919977446,1.0110664656,no,no,no,no,no,no
401505,TOMM5,2.4850120059,0.2012875005,0.1821815759,-0.3354300012,-0.316258996,-0.0801818907,-0.7933777354,-0.6564270547,-0.6868054043,1,2.7960873896,5.0196292281,no,no,no,no,no,no
401541,CENPP,2.1052782736,0.6930047756,0.7869606398,-0.2295824851,-0.4370978413,-0.7360363238,-0.9696863088,-0.5474892297,-0.6653515001,2,2.7139796268,4.8074310638,no,no,no,no,no,no
401548,SNX30,2.2093295858,0.5940157772,0.2081373927,0.2457991703,-1.0700700655,-0.2301891014,-0.4486098404,-1.0045333539,-0.5038795647,2,2.6379307272,4.9161557715,no,no,no,no,no,no
401551,WDR38,-0.8158248495,-0.8152856876,-0.7899542577,-0.1308575142,-0.4138898694,-0.3068395384,-0.1128250744,1.5935510258,1.7919257654,6,2.5949148688,0.9354634526,no,no,no,no,no,no
401562,LCNL1,-1.2239140968,-0.7867757098,-1.1815507193,0.9446048265,-0.0119786417,-0.081760148,0.0664666599,0.43182333,1.8430844991,5,2.3646853377,1.2176691194,no,no,no,no,no,no
401563,C9orf139,-1.4746975614,-0.3675749185,0.2487751992,0.411544417,2.0681341467,-0.4183932034,-0.02623508,-0.8947547443,0.4532017448,3,1.7378521068,2.4473991553,no,no,no,no,no,no
4016,LOXL1,-0.9137109794,-0.8559244432,-0.8618897559,-0.4534810016,-0.3283160788,-0.1794150233,0.3904126973,1.7803018711,1.4220227139,6,2.7002465848,0.9765681546,no,no,no,no,no,no
401612,MCART6,1.2550151108,1.3699527268,0.5839634001,-0.1171844789,0.6195108485,-1.3010138732,-0.5199533595,-1.1184080046,-0.77188237,2,2.4651582217,4.3755729192,no,no,no,no,no,no
401647,GOLGA7B,-0.9048243291,-0.979564969,0.0240802285,1.3038681072,-0.7907551132,-0.7429459023,-0.2127282328,0.5826766597,1.720193551,6,1.7632815954,1.1603606709,no,no,no,no,no,no
401720,FIGNL2,-0.5884584015,2.1986054385,1.0213527977,0.1303700237,-0.2122365876,-0.3844339243,-0.6694736679,-0.7536290672,-0.7420966115,3,2.4529744483,3.5850453814,no,no,no,no,no,no
401944,LDLRAD2,0.001911791,-0.8684339418,-1.0782444452,-0.8487219938,-0.6018426559,-0.0056593861,0.2660719299,1.4780719624,1.6568467395,6,2.6981370411,0.6057694479,no,no,no,no,no,no
401980,LOC401980,2.6381122138,-0.2920706537,-0.3473017241,-0.3313306752,-0.0115088105,-0.4371435464,-0.2569179432,-0.5302115047,-0.431627356,1,2.76100599,5.2842009474,no,no,no,no,no,no
402,ARL2,0.8691123102,2.1330757812,0.4928640692,-0.1390958694,-0.3318798455,-0.7047982521,-0.8000734788,-0.8848520887,-0.6343526261,2,2.3809316878,4.2488929032,no,no,no,no,no,no
402055,SRRD,2.5293822441,-0.035678499,0.3823333376,-0.4344386442,-0.5979573285,-0.2863122482,-0.4795794714,-0.4501594843,-0.6275899063,1,2.7813433879,5.1126255295,no,no,no,no,no,no
402160,LOC402160,-1.0740903703,-1.1129936185,-0.9860327355,0.5494266838,0.0730651973,-0.4210968775,0.0935251908,1.4429158907,1.4352806391,6,2.6027227048,1.0837124231,no,no,no,no,no,no
4023,LPL,-1.2158929821,-1.6577310702,-0.028808925,0.1258234269,1.7837913433,0.5841407586,0.4801822984,-0.0531732823,-0.0183315675,4,1.6659355883,1.7915912073,no,no,no,no,no,no
402317,OR2A42,1.8407977668,-0.7734762115,0.4433668155,0.3104901682,0.5957933756,-1.2140378279,-0.4512920669,0.4623958079,-1.2140378279,1,1.9372331224,5.1178639319,no,no,no,no,no,no
402415,XKRX,-0.0080819998,2.4293875102,0.5251894905,-0.3614217809,-0.011787492,-0.5285589905,-0.5861949941,-0.68045114,-0.7780806033,2,2.2392541483,3.8445947811,no,no,no,no,no,no
402569,KPNA7,-1.2061051858,-1.1441479396,-0.8479991126,0.4005764265,-0.4725549705,1.6803609977,1.0203794516,0.5154144941,0.0540758385,4,2.013441265,1.4205923803,no,no,no,no,no,no
402573,C7orf61,-1.546719614,-0.3212966006,-0.073562397,0.8596375747,-1.3612030961,1.4951894137,0.8042552006,0.1567682168,-0.0130686979,4,1.742055681,1.9325788026,no,no,no,no,no,no
4026,LPP,2.5960698115,0.1615893581,-0.0922900301,-0.326553914,-0.573733213,-0.4065103206,-0.4104256663,-0.5323627793,-0.4157832463,1,2.8195780275,5.180759523,no,no,no,no,no,no
403,ARL3,-2.2776657663,-0.0390404971,1.4577612401,-0.2617366491,0.384985587,-0.1058712492,0.0406970932,0.660593862,0.1402763795,3,2.3721957434,2.3159046883,no,no,no,no,no,no
4033,LRMP,-0.8518329722,-0.9686563491,-0.9077092879,-0.3082140177,-0.0324566076,-0.4469952625,0.4229497576,1.9030719702,1.1898427692,6,2.6483885072,0.9675356237,no,no,no,no,no,no
403314,APOBEC4,-0.7099935262,-0.7142823858,-0.635617508,-0.2972699974,-0.4031540005,-0.522195255,-0.1717166985,1.9042768513,1.5499525202,6,2.4658236676,0.8949841718,no,no,no,no,no,no
4035,LRP1,-0.692214647,-0.4533372238,-0.9546893273,-0.9617947983,-0.5101561996,0.0600557047,0.4891274512,1.0607053574,1.9623036828,6,2.5258809114,0.8902098595,no,no,no,no,no,no
4036,LRP2,-0.7641073384,2.4253629814,0.4567031743,-0.0251227548,0.1039098434,-0.3032502598,-0.5033843611,-0.661987841,-0.7281234439,3,2.3066735529,3.4821163992,no,yes,no,no,yes,yes
4038,LRP4,-1.3322994473,-0.614026658,-0.3047258257,1.3362839222,1.8513118135,-0.5927511212,-0.2479162353,-0.2976069725,0.2017305243,3,1.5542562379,2.2297410693,no,no,no,no,no,no
404093,CUEDC1,-1.4736633433,-1.2181802969,-0.6154675071,0.1557788612,0.0742713642,-0.1631465568,0.618320219,1.0999013998,1.52218586,5,2.7584764841,1.2424774487,no,no,no,no,no,no
4041,LRP5,0.6839929528,-1.3492590957,-1.2768103412,-0.5996370441,-0.3968257115,-0.0872346213,0.7371341741,0.7002133373,1.5884263497,6,2.7464826475,0.3754170478,no,no,no,no,no,no
404201,WDFY3-AS2,-1.5351856968,-0.8750689424,-1.179209018,0.2736868616,0.4926137291,0.0212934771,0.4745800871,1.5068171896,0.8204723126,5,2.6672953321,1.3127818075,no,no,no,no,no,no
404203,SPINK6,-0.6357055733,-0.6357055733,-0.6357055733,-0.6357055733,-0.1093528789,-0.0968266214,-0.6357055733,2.0314235104,1.3532838562,6,2.304078403,0.8800031576,no,no,no,no,no,no
404217,CTXN1,-1.3020264144,-0.8392347935,-0.763144935,-0.1027958288,0.3838136364,-0.303107107,0.419589194,2.1049000153,0.4020062329,5,2.415745686,1.2458543336,no,no,no,no,no,no
404266,LOC404266,-0.5948181554,-0.9888181761,-0.6920862658,-0.7508175312,-0.8268074467,0.4444445547,1.5590505758,1.4739992434,0.3758532012,5,2.2523032137,0.9302193166,no,no,no,no,no,no
4043,LRPAP1,-0.9966327834,-1.3301171217,-0.9577265179,-0.1157891715,-0.5235846931,0.9159548585,0.6612089014,1.1340746547,1.212611873,5,2.6924423211,1.0545767254,no,no,no,no,no,no
4045,LSAMP,-2.0795971818,-0.8391988294,-0.2655327688,-0.2945872876,0.8948082716,0.1411543805,0.7645784815,0.8452578374,0.8331170965,4,2.6799242628,1.6427027224,no,no,no,no,no,no
404550,C16orf74,2.6575045917,-0.2491029642,-0.381001907,-0.4056016423,-0.4371803989,-0.4159634383,-0.3053104511,-0.2068583467,-0.2564854433,1,2.8228187429,5.3874209822,no,no,no,no,no,no
4047,LSS,2.4144948779,-0.8608391298,-0.8974076975,-0.1680179238,0.1799274506,0.3401744986,-0.448661019,-0.4914894274,-0.0681816296,1,2.504735801,5.5480696072,no,yes,no,no,no,no
405,ARNT,-2.0464523096,0.3707541727,0.3536677225,-0.438245498,0.2987696908,1.6235006548,0.5879236828,-0.3221681402,-0.4277499759,3,2.3075320563,2.4552851964,no,no,no,no,no,no
4052,LTBP1,-1.613257044,-1.3080661152,-0.6634347089,-0.2841292448,0.4506202899,0.7112238318,0.9937736257,0.8827090452,0.8305603203,4,2.6714713992,1.3823852788,no,no,no,no,no,no
4053,LTBP2,-0.7036143125,-0.6899161103,-0.2117623843,-0.4519512528,-0.5855190116,-0.466336918,-0.1149424534,0.9017043276,2.3223381153,6,2.2586557447,0.9066796322,no,no,no,no,no,no
4054,LTBP3,-0.7509346811,-0.7682933852,-0.7591858276,-0.646637276,-0.5720034669,-0.178738573,0.4396068847,1.4413463531,1.794839972,6,2.6516351012,0.903908195,no,no,no,no,no,no
4055,LTBR,1.9502926799,1.2696498669,-0.5669644828,-0.0204030259,-0.7163500183,-0.8787375616,-0.9876126323,-0.0411108246,-0.0087640013,1,2.2827998754,5.1263022503,no,no,no,no,no,no
4058,LTK,2.1457600296,-0.2252423636,-0.609105738,1.1610576173,-0.4501997074,-0.1749257651,-0.3813177761,-1.0267958781,-0.4392304186,1,2.254550287,5.130457552,no,no,no,no,no,no
4059,BCAM,-1.0176668796,-0.5185995936,-1.059692723,-0.6666129372,-0.7388523574,0.4826139018,1.0687567695,0.9043672516,1.5456865678,6,2.5496373162,1.0551432064,no,no,no,no,no,no
